sample start (ns), sample end (ns), package-0 (J), core (J), dram (J), amdgpu-pci-0300#power1_average (W), integrated amdgpu-pci-0300#power1_average (J),
1704476128933216374, 1704476129033398881, 3.139519, 2.775323, 0.175109, 9.000000, 0.900000, 
1704476129033398881, 1704476129133670988, 3.253043, 2.882988, 0.203430, 9.000000, 0.900000, 
1704476129133670988, 1704476129233025296, 0.729551, 0.375853, 0.140991, 8.000000, 0.800000, 
1704476129233025296, 1704476129333347688, 0.835448, 0.483031, 0.128600, 7.000000, 0.700000, 
1704476129333347688, 1704476129433560174, 0.890134, 0.538390, 0.149048, 8.000000, 0.800000, 
1704476129433560174, 1704476129532716789, 1.541744, 1.202207, 0.185424, 10.000000, 1.000000, 
1704476129532716789, 1704476129633025964, 2.307672, 1.923945, 0.166504, 9.000000, 0.900000, 
1704476129633025964, 1704476129733327012, 0.720030, 0.371459, 0.135314, 8.000000, 0.800000, 
1704476129733327012, 1704476129833591371, 0.803038, 0.450072, 0.156372, 9.000000, 0.900000, 
1704476129833591371, 1704476129932985780, 0.709593, 0.359984, 0.154480, 9.000000, 0.900000, 
1704476129932985780, 1704476130033352036, 0.617735, 0.263000, 0.126342, 8.000000, 0.800000, 
1704476130033352036, 1704476130133683359, 0.590758, 0.242431, 0.111999, 7.000000, 0.700000, 
1704476130133683359, 1704476130233099273, 0.609617, 0.258789, 0.118408, 7.000000, 0.700000, 
1704476130233099273, 1704476130333415399, 0.591185, 0.242248, 0.119446, 7.000000, 0.700000, 
1704476130333415399, 1704476130433719611, 0.611205, 0.263671, 0.111999, 7.000000, 0.700000, 
1704476130433719611, 1704476130533031229, 0.641050, 0.287536, 0.108947, 7.000000, 0.700000, 
1704476130533031229, 1704476130633360999, 0.669310, 0.321532, 0.117310, 6.000000, 0.600000, 
1704476130633360999, 1704476130733668775, 0.661131, 0.311889, 0.115905, 6.000000, 0.600000, 
1704476130733668775, 1704476130832908688, 1.190305, 0.847166, 0.112182, 6.000000, 0.600000, 
1704476130832908688, 1704476130933159617, 0.732725, 0.370604, 0.114014, 6.000000, 0.600000, 
1704476130933159617, 1704476131033507494, 0.568846, 0.220520, 0.111572, 6.000000, 0.600000, 
1704476131033507494, 1704476131132704266, 0.627745, 0.280639, 0.116882, 7.000000, 0.700000, 
1704476131132704266, 1704476131232945834, 0.729857, 0.379576, 0.137206, 9.000000, 0.900000, 
1704476131232945834, 1704476131333142199, 1.119076, 0.761107, 0.142456, 10.000000, 1.000000, 
1704476131333142199, 1704476131433351713, 2.692560, 2.341546, 0.140564, 8.000000, 0.800000, 
1704476131433351713, 1704476131533540002, 4.550037, 4.197011, 0.213012, 8.000000, 0.800000, 
1704476131533540002, 1704476131632693006, 2.812492, 2.420770, 0.203857, 9.000000, 0.900000, 
1704476131632693006, 1704476131733012687, 0.685973, 0.336425, 0.139160, 9.000000, 0.900000, 
1704476131733012687, 1704476131833267158, 0.909055, 0.549132, 0.169189, 9.000000, 0.900000, 
1704476131833267158, 1704476131933490565, 0.937437, 0.584715, 0.122619, 8.000000, 0.800000, 
1704476131933490565, 1704476132032706403, 0.629210, 0.283874, 0.113037, 7.000000, 0.700000, 
1704476132032706403, 1704476132133036518, 0.605101, 0.255310, 0.114990, 7.000000, 0.700000, 
1704476132133036518, 1704476132233421271, 0.589353, 0.235106, 0.115783, 7.000000, 0.700000, 
1704476132233421271, 1704476132333680182, 0.719603, 0.371948, 0.117554, 7.000000, 0.700000, 
1704476132333680182, 1704476132432952693, 0.658812, 0.312621, 0.112365, 6.000000, 0.600000, 
1704476132432952693, 1704476132533262142, 0.678587, 0.323363, 0.117797, 6.000000, 0.600000, 
1704476132533262142, 1704476132633475324, 1.658626, 1.310361, 0.135498, 7.000000, 0.700000, 
1704476132633475324, 1704476132733686293, 1.247250, 0.900205, 0.117187, 6.000000, 0.600000, 
1704476132733686293, 1704476132832945855, 0.780577, 0.423095, 0.116089, 6.000000, 0.600000, 
1704476132832945855, 1704476132933333391, 1.436093, 1.082883, 0.118713, 6.000000, 0.600000, 
1704476132933333391, 1704476133033685452, 0.728757, 0.377928, 0.112915, 6.000000, 0.600000, 
1704476133033685452, 1704476133132943862, 2.220698, 1.872554, 0.166869, 8.000000, 0.800000, 
1704476133132943862, 1704476133233456388, 2.008234, 1.641170, 0.150330, 8.000000, 0.800000, 
1704476133233456388, 1704476133333665654, 1.755184, 1.415585, 0.133972, 8.000000, 0.800000, 
1704476133333665654, 1704476133432886221, 1.343624, 0.982541, 0.131530, 10.000000, 1.000000, 
1704476133432886221, 1704476133533159165, 2.145991, 1.784176, 0.125732, 10.000000, 1.000000, 
1704476133533159165, 1704476133633386707, 1.602108, 1.254574, 0.135864, 11.000000, 1.100000, 
1704476133633386707, 1704476133733615011, 1.191159, 0.835203, 0.132141, 9.000000, 0.900000, 
1704476133733615011, 1704476133832767489, 1.096982, 0.747190, 0.131042, 9.000000, 0.900000, 
1704476133832767489, 1704476133933130455, 1.984004, 1.624386, 0.138183, 9.000000, 0.900000, 
1704476133933130455, 1704476134033391196, 1.029599, 0.682676, 0.145630, 9.000000, 0.900000, 
1704476134033391196, 1704476134133551040, 2.660333, 2.301569, 0.161071, 10.000000, 1.000000, 
1704476134133551040, 1704476134232690886, 2.492608, 2.137751, 0.132446, 8.000000, 0.800000, 
1704476134232690886, 1704476134332947291, 1.418148, 1.064451, 0.130920, 9.000000, 0.900000, 
1704476134332947291, 1704476134433258441, 1.293271, 0.935849, 0.133484, 8.000000, 0.800000, 
1704476134433258441, 1704476134533617391, 0.864133, 0.514830, 0.127502, 9.000000, 0.900000, 
1704476134533617391, 1704476134632893635, 1.459835, 1.122678, 0.131347, 8.000000, 0.800000, 
1704476134632893635, 1704476134733249449, 1.368466, 0.998716, 0.127929, 8.000000, 0.800000, 
1704476134733249449, 1704476134833473553, 1.220639, 0.879758, 0.138245, 9.000000, 0.900000, 
1704476134833473553, 1704476134933722711, 1.458126, 1.097349, 0.133056, 8.000000, 0.800000, 
1704476134933722711, 1704476135033017603, 1.675350, 1.334591, 0.141784, 8.000000, 0.800000, 
1704476135033017603, 1704476135133283088, 2.631646, 2.257807, 0.166504, 10.000000, 1.000000, 
1704476135133283088, 1704476135233578859, 1.580135, 1.233151, 0.147033, 11.000000, 1.100000, 
1704476135233578859, 1704476135332737444, 0.912229, 0.560606, 0.132080, 10.000000, 1.000000, 
1704476135332737444, 1704476135433007058, 0.814146, 0.471618, 0.143371, 9.000000, 0.900000, 
1704476135433007058, 1704476135533326542, 2.242975, 1.880976, 0.135254, 8.000000, 0.800000, 
1704476135533326542, 1704476135633524949, 1.486996, 1.130674, 0.127685, 9.000000, 0.900000, 
1704476135633524949, 1704476135732719773, 1.482113, 1.129758, 0.129211, 8.000000, 0.800000, 
1704476135732719773, 1704476135832976644, 0.835203, 0.487059, 0.133178, 9.000000, 0.900000, 
1704476135832976644, 1704476135933238411, 1.042417, 0.683775, 0.131348, 9.000000, 0.900000, 
1704476135933238411, 1704476136033507358, 0.923703, 0.571776, 0.133666, 9.000000, 0.900000, 
1704476136033507358, 1704476136132699483, 1.290708, 0.944578, 0.147949, 8.000000, 0.800000, 
1704476136132699483, 1704476136232990084, 1.514278, 1.155697, 0.140381, 9.000000, 0.900000, 
1704476136232990084, 1704476136333296830, 0.697935, 0.343994, 0.139709, 9.000000, 0.900000, 
1704476136333296830, 1704476136433522190, 0.920713, 0.571653, 0.139953, 9.000000, 0.900000, 
1704476136433522190, 1704476136532657162, 1.027463, 0.677733, 0.126098, 9.000000, 0.900000, 
1704476136532657162, 1704476136632987911, 1.255063, 0.902158, 0.129028, 8.000000, 0.800000, 
1704476136632987911, 1704476136733287684, 0.722227, 0.368652, 0.136719, 8.000000, 0.800000, 
1704476136733287684, 1704476136833564263, 0.964841, 0.614317, 0.134338, 8.000000, 0.800000, 
1704476136833564263, 1704476136932894537, 0.843321, 0.501769, 0.135741, 9.000000, 0.900000, 
1704476136932894537, 1704476137033172659, 1.021177, 0.657652, 0.135437, 10.000000, 1.000000, 
1704476137033172659, 1704476137133440550, 0.749570, 0.400756, 0.138916, 9.000000, 0.900000, 
1704476137133440550, 1704476137232674284, 0.858214, 0.509581, 0.143920, 8.000000, 0.800000, 
1704476137232674284, 1704476137332991776, 0.731443, 0.382750, 0.140808, 9.000000, 0.900000, 
1704476137332991776, 1704476137433271893, 0.896177, 0.538024, 0.134277, 9.000000, 0.900000, 
1704476137433271893, 1704476137533680978, 0.668455, 0.319701, 0.132141, 9.000000, 0.900000, 
1704476137533680978, 1704476137633093720, 0.783690, 0.441100, 0.144470, 9.000000, 0.900000, 
1704476137633093720, 1704476137733392570, 1.925959, 1.566402, 0.137634, 8.000000, 0.800000, 
1704476137733392570, 1704476137833691767, 0.903074, 0.552977, 0.127746, 8.000000, 0.800000, 
1704476137833691767, 1704476137933145680, 0.687010, 0.342712, 0.139526, 8.000000, 0.800000, 
1704476137933145680, 1704476138033470208, 0.733885, 0.379027, 0.136230, 8.000000, 0.800000, 
1704476138033470208, 1704476138133642380, 1.899653, 1.549923, 0.175598, 9.000000, 0.900000, 
1704476138133642380, 1704476138232954233, 1.255185, 0.895262, 0.145446, 8.000000, 0.800000, 
1704476138232954233, 1704476138333223160, 0.699156, 0.343199, 0.138794, 8.000000, 0.800000, 
1704476138333223160, 1704476138433536016, 0.710935, 0.362487, 0.141479, 8.000000, 0.800000, 
1704476138433536016, 1704476138532735682, 0.706053, 0.360961, 0.143798, 8.000000, 0.800000, 
1704476138532735682, 1704476138633032696, 0.727965, 0.378356, 0.139160, 8.000000, 0.800000, 
1704476138633032696, 1704476138733269728, 0.977719, 0.619261, 0.145691, 8.000000, 0.800000, 
1704476138733269728, 1704476138833491223, 1.511410, 1.152585, 0.159545, 8.000000, 0.800000, 
1704476138833491223, 1704476138933718994, 1.171567, 0.820189, 0.116150, 7.000000, 0.700000, 
1704476138933718994, 1704476139033133526, 0.596861, 0.251586, 0.114135, 7.000000, 0.700000, 
1704476139033133526, 1704476139133533321, 0.662230, 0.306701, 0.116699, 6.000000, 0.600000, 
1704476139133533321, 1704476139232744708, 0.617796, 0.271422, 0.109924, 6.000000, 0.600000, 
1704476139232744708, 1704476139333043986, 0.599547, 0.251220, 0.114746, 6.000000, 0.600000, 
1704476139333043986, 1704476139433414893, 0.632628, 0.277893, 0.116150, 6.000000, 0.600000, 
1704476139433414893, 1704476139533726019, 0.592833, 0.243957, 0.113830, 6.000000, 0.600000, 
1704476139533726019, 1704476139633085485, 0.590147, 0.245971, 0.114257, 6.000000, 0.600000, 
1704476139633085485, 1704476139733311314, 2.500909, 2.179743, 0.207031, 6.000000, 0.600000, 
1704476139733311314, 1704476139833615945, 2.247797, 1.835444, 0.156372, 6.000000, 0.600000, 
1704476139833615945, 1704476139933070728, 0.606505, 0.261840, 0.115722, 6.000000, 0.600000, 
1704476139933070728, 1704476140033420908, 0.605589, 0.250671, 0.114624, 6.000000, 0.600000, 
1704476140033420908, 1704476140133725230, 0.627074, 0.279113, 0.112731, 6.000000, 0.600000, 
1704476140133725230, 1704476140232958018, 0.630186, 0.282592, 0.114685, 6.000000, 0.600000, 
1704476140232958018, 1704476140333274217, 0.623473, 0.268066, 0.112915, 6.000000, 0.600000, 
1704476140333274217, 1704476140440313978, 1.346310, 1.005246, 0.173584, 6.000000, 0.600000, 
1704476140440313978, 1704476140533612172, 1.853022, 1.473935, 0.155028, 6.000000, 0.600000, 
1704476140533612172, 1704476140632925099, 0.602782, 0.257506, 0.111389, 6.000000, 0.600000, 
1704476140632925099, 1704476140733295299, 0.621459, 0.266357, 0.112122, 6.000000, 0.600000, 
1704476140733295299, 1704476140833616499, 0.599180, 0.249694, 0.113097, 6.000000, 0.600000, 
1704476140833616499, 1704476140933011335, 0.605467, 0.261413, 0.112793, 6.000000, 0.600000, 
1704476140933011335, 1704476141033314100, 0.627684, 0.278503, 0.112305, 6.000000, 0.600000, 
1704476141033314100, 1704476141133675743, 0.662230, 0.306395, 0.113830, 6.000000, 0.600000, 
1704476141133675743, 1704476141232982665, 0.586668, 0.241943, 0.111633, 6.000000, 0.600000, 
1704476141232982665, 1704476141333308858, 0.596984, 0.240478, 0.114074, 6.000000, 0.600000, 
1704476141333308858, 1704476141433621383, 0.633787, 0.285766, 0.121033, 7.000000, 0.700000, 
1704476141433621383, 1704476141532970458, 0.600401, 0.255553, 0.112548, 7.000000, 0.700000, 
1704476141532970458, 1704476141633326554, 0.593444, 0.238220, 0.110779, 6.000000, 0.600000, 
1704476141633326554, 1704476141733665692, 0.577452, 0.232971, 0.110534, 6.000000, 0.600000, 
1704476141733665692, 1704476141832952660, 0.585387, 0.236083, 0.109192, 6.000000, 0.600000, 
1704476141832952660, 1704476141933221027, 0.594786, 0.246887, 0.116516, 6.000000, 0.600000, 
1704476141933221027, 1704476142033508707, 0.599058, 0.242980, 0.112426, 6.000000, 0.600000, 
1704476142033508707, 1704476142132866650, 0.613585, 0.268066, 0.114563, 6.000000, 0.600000, 
1704476142132866650, 1704476142233249920, 0.582091, 0.234618, 0.114684, 6.000000, 0.600000, 
1704476142233249920, 1704476142333568180, 0.587950, 0.231994, 0.108887, 6.000000, 0.600000, 
1704476142333568180, 1704476142432914607, 0.610289, 0.265014, 0.114685, 6.000000, 0.600000, 
1704476142432914607, 1704476142533230166, 1.765437, 1.432003, 0.113891, 6.000000, 0.600000, 
1704476142533230166, 1704476142633465817, 1.121274, 0.748045, 0.109008, 6.000000, 0.600000, 
1704476142633465817, 1704476142732698687, 0.717650, 0.371093, 0.112976, 6.000000, 0.600000, 
1704476142732698687, 1704476142833107282, 0.586058, 0.237793, 0.111572, 6.000000, 0.600000, 
1704476142833107282, 1704476142933368892, 1.866206, 1.508296, 0.138550, 6.000000, 0.600000, 
1704476142933368892, 1704476143033671133, 1.482601, 1.131284, 0.118469, 6.000000, 0.600000, 
1704476143033671133, 1704476143132947488, 0.768126, 0.423461, 0.138122, 8.000000, 0.800000, 
1704476143132947488, 1704476143233206991, 2.093012, 1.734615, 0.138000, 9.000000, 0.900000, 
1704476143233206991, 1704476143333526480, 0.750975, 0.393736, 0.145446, 9.000000, 0.900000, 
1704476143333526480, 1704476143432759926, 0.686460, 0.340332, 0.138733, 9.000000, 0.900000, 
1704476143432759926, 1704476143533048530, 0.715941, 0.366637, 0.139343, 9.000000, 0.900000, 
1704476143533048530, 1704476143633248038, 1.441585, 1.096372, 0.129150, 8.000000, 0.800000, 
1704476143633248038, 1704476143733553366, 0.917723, 0.553526, 0.127624, 8.000000, 0.800000, 
1704476143733553366, 1704476143832813078, 0.667784, 0.322936, 0.133484, 8.000000, 0.800000, 
1704476143832813078, 1704476143933114932, 0.675962, 0.326965, 0.138427, 8.000000, 0.800000, 
1704476143933114932, 1704476144033402179, 0.665648, 0.312011, 0.134704, 8.000000, 0.800000, 
1704476144033402179, 1704476144133673392, 0.732481, 0.383483, 0.137756, 8.000000, 0.800000, 
1704476144133673392, 1704476144232949671, 0.739744, 0.396971, 0.135071, 9.000000, 0.900000, 
1704476144232949671, 1704476144333295776, 1.796565, 1.440548, 0.129882, 9.000000, 0.900000, 
1704476144333295776, 1704476144433621666, 0.694823, 0.340759, 0.137939, 9.000000, 0.900000, 
1704476144433621666, 1704476144533007663, 0.661314, 0.316405, 0.133850, 8.000000, 0.800000, 
1704476144533007663, 1704476144633366403, 0.666685, 0.311767, 0.135376, 9.000000, 0.900000, 
1704476144633366403, 1704476144733697167, 0.676268, 0.327270, 0.137145, 8.000000, 0.800000, 
1704476144733697167, 1704476144833002970, 0.704588, 0.360961, 0.134094, 8.000000, 0.800000, 
1704476144833002970, 1704476144933332567, 1.568722, 1.216000, 0.130798, 8.000000, 0.800000, 
1704476144933332567, 1704476145033741070, 1.030576, 0.672850, 0.127258, 10.000000, 1.000000, 
1704476145033741070, 1704476145133029932, 0.750913, 0.403807, 0.133850, 12.000000, 1.200000, 
1704476145133029932, 1704476145233388101, 0.768187, 0.412231, 0.138977, 11.000000, 1.100000, 
1704476145233388101, 1704476145333645748, 0.814695, 0.462645, 0.138183, 10.000000, 1.000000, 
1704476145333645748, 1704476145432933942, 0.800657, 0.451903, 0.134765, 13.000000, 1.300000, 
1704476145432933942, 1704476145533294864, 0.736571, 0.385985, 0.134277, 12.000000, 1.200000, 
1704476145533294864, 1704476145633524047, 0.726560, 0.370483, 0.135376, 10.000000, 1.000000, 
1704476145633524047, 1704476145732687474, 2.057795, 1.713191, 0.124084, 9.000000, 0.900000, 
1704476145732687474, 1704476145832978665, 1.025266, 0.669005, 0.124694, 9.000000, 0.900000, 
1704476145832978665, 1704476145933249480, 0.725096, 0.373595, 0.139221, 9.000000, 0.900000, 
1704476145933249480, 1704476146033513810, 0.708067, 0.352782, 0.133301, 10.000000, 1.000000, 
1704476146033513810, 1704476146132694597, 0.746397, 0.399597, 0.136596, 9.000000, 0.900000, 
1704476146132694597, 1704476146232966494, 0.873899, 0.521727, 0.135193, 9.000000, 0.900000, 
1704476146232966494, 1704476146333205835, 1.445980, 1.106931, 0.128112, 10.000000, 1.000000, 
1704476146333205835, 1704476146433430863, 1.689571, 1.317379, 0.124939, 9.000000, 0.900000, 
1704476146433430863, 1704476146532662995, 0.640807, 0.295776, 0.129272, 9.000000, 0.900000, 
1704476146532662995, 1704476146632975623, 0.679502, 0.330443, 0.135253, 10.000000, 1.000000, 
1704476146632975623, 1704476146733319420, 0.757689, 0.407042, 0.141235, 10.000000, 1.000000, 
1704476146733319420, 1704476146833675945, 1.570369, 1.209470, 0.143005, 9.000000, 0.900000, 
1704476146833675945, 1704476146933080519, 0.653075, 0.306884, 0.135864, 8.000000, 0.800000, 
1704476146933080519, 1704476147033349927, 0.909299, 0.565794, 0.136536, 8.000000, 0.800000, 
1704476147033349927, 1704476147133614317, 0.711974, 0.350524, 0.114257, 7.000000, 0.700000, 
1704476147133614317, 1704476147232949259, 0.676756, 0.330322, 0.113891, 7.000000, 0.700000, 
1704476147232949259, 1704476147333224993, 0.853025, 0.501586, 0.117066, 6.000000, 0.600000, 
1704476147333224993, 1704476147433582348, 0.583494, 0.229003, 0.111449, 6.000000, 0.600000, 
1704476147433582348, 1704476147532800006, 0.573607, 0.227355, 0.112305, 6.000000, 0.600000, 
1704476147532800006, 1704476147633147876, 0.669249, 0.320312, 0.118469, 7.000000, 0.700000, 
1704476147633147876, 1704476147733476015, 0.603026, 0.247253, 0.111144, 6.000000, 0.600000, 
1704476147733476015, 1704476147832714032, 0.569701, 0.223571, 0.110657, 6.000000, 0.600000, 
1704476147832714032, 1704476147933040832, 0.569700, 0.220641, 0.111755, 6.000000, 0.600000, 
1704476147933040832, 1704476148033391964, 0.764647, 0.420287, 0.127990, 6.000000, 0.600000, 
1704476148033391964, 1704476148133619438, 2.522332, 2.156733, 0.172974, 8.000000, 0.800000, 
1704476148133619438, 1704476148232776345, 2.572625, 2.218928, 0.156799, 8.000000, 0.800000, 
